customerID,gender,SeniorCitizen,Partner,Dependents,Full Name,Email Address,Home Address,Social Security Number,Credit Card Number,Marketing Segment
0390-DCFDQ,Female,1,Yes,No,GBdWtfMIga,HSnSAQolUd@example.com,KpplvhqeusdlGhW St,pVU-PA-xUoR,LnoUYwRBaRIHPLBJ,TwOPcXiiuj
3146-MSEGF,Female,1,Yes,Yes,weXTIlsCnt,yJZcKXyrdb@example.com,mbtXQWRWWLpsugN St,tuM-Ve-CTHv,zwzjpUSPKzbObRkX,xytyABRmCJ
4080-OGPJL,Female,0,No,No,iUPmQjIQGy,lYidfqFnOJ@example.com,mLkVVLiocfkXwCv St,WQq-yP-KMaf,esfWqTEkCAAphvoE,fgrfUKOAaf
1095-WGNGG,Female,0,Yes,No,gJgXSSiVTU,XPQRItWUoA@example.com,ZOdADfJYAhkUPIb St,JnS-zL-pPpy,WeQIBjrBBtKsyHci,lZrSDFHbCq
2636-SJDOU,Male,0,No,No,BnUgaSbZid,yqhERryscK@example.com,JNyUraaoVQCwUcH St,aSW-Oz-mpFn,NMWVZsvEdksfTJqx,jptjjJkiND
1131-QQZEB,Male,1,Yes,No,lzIUPsnBlu,SHcMsioRnK@example.com,UENaSGiDaYmNUOW St,yqc-bG-czoc,FeWRhMHDdUitflXX,FlIBrravnL
5716-EZXZN,Female,0,Yes,Yes,pobEUGpUNV,KNSRWHhAMm@example.com,BDgFBTdedIjolVr St,CVx-FB-ntZx,mfiqYXRdclkGeYKB,CcNOtMUsYo
6837-BJYDQ,Male,0,No,No,NWnNCVKuiL,KnEKRSYkJt@example.com,dpaPdJFDxnydaLL St,Zbk-Yn-qHan,rjyJtXQSbzwXeVAT,MnkDOZVmFB
2135-RXIHG,Male,0,No,No,LjUlhYgxNr,lWrgunQUNe@example.com,HZfAtNdOORYvsdR St,nfN-Xp-lgQh,yjHuczLXeCtGvQbW,mcWeddYEtt
6440-DKQGE,Male,0,No,Yes,yyBvaeCcwB,UfoxRDqEdT@example.com,gDNmpYemgtlvNwZ St,CFv-qM-IDjQ,lSMEqQkHZkkuKteo,kZdoZfGtXC
3466-BYAVD,Male,0,Yes,Yes,IJwvMBNyzN,OoXrWbYQoG@example.com,gEHaXcSSNJrqvUS St,mfm-Mq-dldK,nDaXNoRoIsLOaqZe,VJSSSZZfdc
3780-YVMFA,Female,0,Yes,Yes,huELZQCpTN,LrFdxORJyG@example.com,bhwwVGzqdgQHCLn St,ajf-Az-ZBwm,IbBgSuNaTXPHAaeb,ctZwRFGuXx
3874-EQOEP,Male,0,No,No,PpUfpbhvRj,lMbofJmOjP@example.com,pCIrfUehodJYNmM St,XJx-cq-TpAz,UKqQsoOoMropGcRW,yboFgjnVdC
1679-JRFBR,Female,0,Yes,Yes,rEnMXoTNav,ouWvgHWEQj@example.com,KEPzEWXTuELmXjD St,GGz-Qt-Ibev,uBlOpORaBFQOHatz,cOKHmrNRXN
9073-ZZIAY,Male,0,Yes,Yes,hIjltZiUON,KIKglAEtjM@example.com,htBungRwkUIbAwh St,lbq-Mh-Gams,GRtufVXJtgmXqcax,neFdorToze
3077-RSNTJ,Female,0,Yes,Yes,rtoTMQFsJu,LOijpSjLhw@example.com,BCrrhPdzbWJUzOr St,zPK-EK-vqXo,sDXvpqUREWXGMuCI,gGIysMjOAm
6551-GNYDG,Female,0,Yes,Yes,MeQgmxbUkY,cbrTIzcsJf@example.com,jaxsGxrsCsZDnrg St,eOy-vg-ZCXY,sNmsoSWKqJFVfUcz,vQpKfraZqw
9167-APMXZ,Female,0,No,No,ELOSLBoDKv,sWeJUcRuin@example.com,PhWqooirLwoNiyM St,cHX-cB-eeMT,pDJswsdgpkIFrkyh,GumAKLrbai
2749-CTKAJ,Male,0,Yes,Yes,wiSgYitxYI,zQMrnwhiTL@example.com,xvNAkxScjALbEQT St,BQC-Ty-YVHy,nZyAZXgqPcAcHbGP,GPNWnwPOez
6371-NZYEG,Male,0,Yes,Yes,flkOaukFzv,fEKzLFJhJG@example.com,buemiVlBikWMwpc St,kgo-XC-bQOg,fuLAXILnrAvTrmWi,NkItuBBXwE
7554-NEWDD,Male,0,No,No,aurUYipmUv,WtidaWyLej@example.com,nXztkzIVcBvPPKV St,RKa-nx-vckl,xneJqnciSCJMEUff,ykzVUWxfJR
8992-VONJD,Female,0,No,Yes,WNhZQCJxwv,FeNplVvCMQ@example.com,csnqHfJgTrYoNRO St,GFQ-rr-EzqB,dIXffVbArzSgcZPb,CoSwGPrvPw
0867-MKZVY,Female,0,Yes,No,BAsjfyPKzq,UiLQNReyFm@example.com,lwhiVBrbkVtmTwQ St,BBV-qZ-AiHQ,yOSAkiDRHNvYzUqw,zgFFOgkRcT
4482-EWFMI,Female,0,No,No,StmsEuaieC,exlWrDLJnf@example.com,mymcXhJxoJvYylB St,QWc-EF-SHQw,bQyNkoOjXAzUHiZm,AKoryYCwQR
4648-YPBTM,Male,0,No,No,uJaZuqyJPm,iISYqjBADm@example.com,myXNCOMTNWwgZsl St,get-KJ-DyrM,TglIoXKEuzDFoHFC,kNMkWmmlUS
2907-ILJBN,Female,0,Yes,Yes,rEbFVYqbiP,wzHkZYSzcM@example.com,hNFfjSKrfPBnhdC St,Saf-HW-iSqt,kAzBZgtWqcYafmkM,NXAPgSIprB
6345-FZOQH,Male,0,Yes,No,LlKOCSZjKq,kQGNUeQEsH@example.com,KctznJjDkMdeivr St,GZd-xp-yttr,PBExuHCgWdWVtVdQ,OPsSBTqHBI
3376-BMGFE,Female,0,No,No,sjYNJMopVm,VlBmWtyLYP@example.com,bNUXovOzwOQIZEw St,JCc-Vg-HCGw,TplKnIJYCvZHDVTz,EkCvIwvzPE
5997-OPVFA,Male,0,Yes,No,CbDqCkuIYt,MrITHPxoUo@example.com,DnCsAmGNKlrUMwG St,Fta-Rs-vByZ,SkVCNCmDXAIUNujy,ttFRmHpqGX
3445-HXXGF,Male,1,Yes,No,mqaNxirGJP,AFcfjqjacX@example.com,UykhBBFpjfcnLid St,cWd-Hc-AVLI,bTgaNfskAOsjmqCs,dcPjphGqUw
1159-WFSGR,Female,0,Yes,Yes,dXdDKiTcRP,AuumJaBGHd@example.com,xfKeDLYcgxJbNoY St,vbY-dL-ghzT,ZbzXinsFQbZSNorA,XSQpmvMEXo
7654-YWJUF,Male,0,Yes,No,jlrwEzUxgH,LNfxQDQsXb@example.com,IclpQCymOiaTJDd St,bER-vz-zXDa,rcPnIRfhZIFXvIVR,ZTIYnLIyWw
1875-QIVME,Female,0,Yes,No,goAHZTJinX,XQaODodsFo@example.com,ItNQVTWASYXTeuo St,rut-KC-ZNpj,cPViioOmWKIJejWT,oDytbKPfIb
6727-IOTLZ,Male,0,Yes,No,tVCBLsCTjA,yyJJfjXfTa@example.com,tnekKBhoBpyGEVc St,UNg-YW-pWal,XoAjRfFEzvlFtCnQ,sfeTudteMX
0691-JVSYA,Female,0,Yes,No,ZZuUrhmnBF,fVbOykDAay@example.com,rWqFSGAQvujXaEz St,EJW-ny-Jtwu,akwzdPXCGkTOHkxi,AHhFLvAgWR
5918-VUKWP,Female,0,No,No,KNAnnKctez,kaiGtFRjzK@example.com,FxdeymsBRcvInUv St,qAK-eT-MIAp,VvAUaqOqaxWSxIuk,PxTpCozdMf
1744-JHKYS,Female,0,Yes,No,ZitQJRJLxO,LYcWaeOTnx@example.com,uSuEzcsZnEqJxrS St,wKd-Os-kRAp,WJmgdCtSxszYXFCr,izroRKMPPC
2656-FMOKZ,Female,1,No,No,wWODkSqAci,WGPZFOBNUe@example.com,WuLgdBsLokXLPoS St,EfU-vN-gXsW,fEKnYFjUjHIJbsus,HXRMUbpqXE
2070-FNEXE,Female,1,No,No,zygCHmLbic,oNHrdpvTwu@example.com,WWMLIkEjwJjUMOA St,cjU-IO-tWDH,mugqRtPojuCZRTbE,uGCEnAyXwI
5947-SGKCL,Female,0,Yes,Yes,heIWKfbfrH,TjlLFFWQGw@example.com,uGxBSomwCpgNsLA St,ZOY-Dv-Pziq,WNOlKBVYLjzslSXp,ukvpFDaTIE
3712-PKXZA,Male,0,Yes,No,gOMAtLWFsq,hsuKvsoNke@example.com,xTlCCZQadizvLmd St,tQy-CG-AaSl,bTNEZCFqsoRRlPhc,uhRWLqiVaG
6317-YPKDH,Female,0,No,No,hXaLOgmeRz,EvyyapKdCr@example.com,vOGIqsETTgdrSdV St,drI-KL-bIRO,HSwZpQPlDtrRPNwX,GwiduttPGq
6582-OIVSP,Female,0,No,No,ruUaLzJSrj,srHNkZbQSh@example.com,uTYrvHKHxvbZImu St,bun-Dc-flRj,YWkkkLAibXpIExCR,bZfQcVSzGg
9367-WXLCH,Male,0,No,No,THQPPUQQIb,yDzYJsMLAh@example.com,luNhtsapaCJKrzu St,cmc-yt-kBkU,XiMiQOzQIErVlaOB,GmgsPKnNNB
5524-KHNJP,Male,0,Yes,Yes,rSdePEyYmd,kyYPODyZaO@example.com,triwwOYhyXHSrAy St,fAZ-QP-emCL,kHmxvZqFUDiouGMI,nctRCpCTDI
1918-ZBFQJ,Female,0,No,No,ywPymKgVJF,PNfVMyEDUd@example.com,CPHyJSuTEkRVPKh St,Ejz-we-nyHj,aiRKeyTdEufngavQ,xXVAcgOEFl
1024-GUALD,Female,0,Yes,No,vUzJqBDNAu,aJogQyGGSf@example.com,JmNbdcxKBdTKyIJ St,UcX-fZ-BdGF,HaCgGIAKJlxHVGUL,VyWNlHutdk
4827-USJHP,Male,0,No,No,tXYTSJGJID,MesSfuSkli@example.com,UTlOGIuaqlxWKxZ St,Ajo-sf-eFHG,xbHUdSJXInFUkFfK,qkFIGzcrxP
8167-GJLRN,Male,0,No,No,AlSKSQOsPH,VZxShsUJGB@example.com,nwooeUgnokNIjLV St,YCn-nf-GmZF,lrvTzqniSCDfeZZK,IrbipEjRbw
0956-SYCWG,Female,0,No,No,kzqdcrNGRi,JFEkDsQLdN@example.com,fsNBsRHTbjXIXTq St,Nlr-wC-Zxri,iHxzwtbhVQMukeJZ,qvnfPRcPxr
8017-UVSZU,Female,0,Yes,No,CePiVIejLP,dLCVAlTIgz@example.com,UwirBKLFoqUwjBM St,HNS-Zz-qCsZ,FMxyAHYlmHLyMrkw,JOtqmniUQK
7100-FQPRV,Male,0,Yes,Yes,xtFGFVaiRF,etdvfqDwzk@example.com,dSYMmeFdLtQjDOp St,jUh-tC-Nvcy,ivHsvzXMzLauVTZf,oYwUiUYKfz
2472-OVKUP,Male,0,Yes,No,wdSjGRURay,uQZXmgOdve@example.com,TzZdPbpQqxXjYAg St,MqU-bj-feqy,qiepaDtRghJfVfHv,xbDSxEIAmc
2984-RGEYA,Female,0,Yes,Yes,zFjzjVSMkO,tNEdoaCBBn@example.com,KSyovIqjgiIKXpM St,hID-EH-hyue,ErrKMWrhaiyEHYBm,dsExtYrDRj
9680-NIAUV,Female,0,Yes,Yes,rYZacmFiqM,NUWUpsGnJI@example.com,ihSxjgwLQolMHRh St,oTC-Zo-WYDH,IsxBTaBmqWSfYKEb,pGGVZgUjPv
2146-EGVDT,Male,0,Yes,Yes,xubEPUbDdW,dFtudNqIXm@example.com,NOHDANUUPfyIciz St,Crm-kK-xVJM,VIQkEvMvafkuPLdJ,lESROjWEvY
2604-IJPDU,Female,0,Yes,No,uqihHgquPx,wIjeuPJcId@example.com,VKjFWzUkWbviwSq St,QeD-AC-Wtyg,ZOHushnESEPmFxtS,YLJQAcPxDK
9178-JHUVJ,Male,0,Yes,Yes,VrvuZgeood,TOCsoPhcBY@example.com,KjyrDrzkfaplNYr St,obb-er-mJGu,kIviRureuWIuwfrX,FjJlEsUTEd
6168-YBYNP,Male,0,No,No,pZIxCoxjXA,eRoIcVDdHq@example.com,OxzqEyqMLtKXOAR St,ppg-rU-MSiv,qjJViZQuVsvsKuhH,RwDFRzvexN
7255-SSFBC,Male,0,Yes,Yes,nksjKVSgcX,zeLnmREEnf@example.com,DmoAaAGyhTkOHFT St,xZe-lQ-gfMR,CSqNyCpAZolPOtLh,yhbwSDaRuo
3645-DEYGF,Male,0,No,Yes,UpkfYsBsNF,VZIBtSmnQR@example.com,ieXvyjQokqaSKAb St,BOS-eo-fUuQ,UUoWGQqiVymxqrPI,FDfPXTUUlf
9323-HGFWY,Female,0,Yes,No,BhHyZZAQTV,IDVdoVypaD@example.com,BSHNlsAyJSDaQng St,joy-iJ-ZtZC,ppKfwYVdsCoyYibH,xnGmyMIYUL
8544-GOQSH,Female,0,No,No,EEkahrNPeX,FzpawbAtQy@example.com,LFQdUcnYBIrtAFk St,fHf-pk-gsgx,mnmhsweNNzqpHWew,tNqnIaWBSW
3363-DTIVD,Male,0,Yes,Yes,eTidJRzbfo,vTQPYMYUaW@example.com,xrJvjqKYGvYLgKC St,ewr-FR-gWKx,wAtwXAXNuUlphdhj,cAaIQAORrg
7018-WBJNK,Male,0,No,Yes,mbXnGiHmMy,NLKzUsPCXc@example.com,hMixuNNxyqLEqKj St,uYp-Zk-wogc,DZORJyLTjNkevKwZ,vQOZsfTmke
9142-KZXOP,Male,0,No,No,pmhEOIxKbO,HiPpjpBGdd@example.com,ztAtKWUDbUzQqgC St,EFB-It-POfa,qOkVEhxwxecWGNrw,DTdOeKfQTm
7674-YTAFD,Female,0,No,No,TckKgiMNCa,nKeIpwmCRV@example.com,RBxKzMJbKRlkXlX St,KQh-Gr-wTEh,ZTodJgGsWCEEAkwU,GmwzmSwIbt
6348-SNFUS,Male,0,Yes,Yes,JhSrxTXZcG,pptlHqtmIE@example.com,xfJsnEVVxdwceqF St,vIz-Lq-sVNQ,MBxzRriaQpYpZpMx,zTNVxnKwZh
1285-OKIPP,Male,0,No,No,KBRViLdgud,yFHZBuOcrW@example.com,CVDeeiJjmEuiOZw St,FBE-Ar-sHEF,KtwaTrrxnCOorNhQ,gQCClsXAYR
7825-ECJRF,Female,0,No,No,yuRcpYNpOl,fNUhpbTGeY@example.com,wyJmoekROUGjQfQ St,ZKZ-my-Smlz,SiWqBlAHpMrilVER,CEfpPmxYeK
1347-KTTTA,Male,0,Yes,No,niesOHjgev,nYfdeIKcNX@example.com,WeZoFOZBebLYwmN St,Dst-gB-bHLW,GDlLWKUYgqFQTMRt,YifwGrqgFm
7841-TZDMQ,Male,0,No,No,MmSTpXyfkm,hewXiQuxAV@example.com,wFjZGevelpypTnW St,tQk-OP-GkFh,iiadtcvEHdfpOWle,jknYLvuvtt
4195-NZGTA,Female,0,No,No,OFMjkNirUf,mkvLDAfexi@example.com,FSQijhFRHomBhRR St,qJW-Fz-PGGw,aaAhsiXfFMLUCNrc,ZSjPTRKYzT
7157-SMCFK,Male,0,No,Yes,bANWQUbCAi,SDIUxKhQCO@example.com,COpyjSHpnTJkNwI St,tCn-lW-QleP,OGrCdIvQavyYBHIk,etgCyneCEQ
4709-LKHYG,Female,0,Yes,Yes,ItQiacEUlC,rROwnpmECw@example.com,IGejMNvKrUgrxLq St,NmO-mB-tUaa,yVvImNQIKtELmSlq,gbZCmucQBu
2504-DSHIH,Male,1,Yes,No,WtgxXqMxiN,bhBgiPacPc@example.com,aUreBBXHlmwWAlI St,eXF-Mm-YRRP,pcTzDOwGaJjHSCtX,lQoINZhmZH
0699-NDKJM,Female,0,Yes,No,BhnOMUpMlh,JYzwBZCuBk@example.com,vmNVPvhvGEQjjmX St,IEd-eh-Yfym,eIwbiCwMKgIavYgE,JXeYZmnSnD
9286-BHDQG,Male,0,Yes,Yes,OtDUSPFSZQ,rDlJHekrzc@example.com,gJyHOEYXGvLoOWC St,sVS-Ww-ELCg,hRzlIFwliScshznR,DTVEKxDvOK
0230-WEQUW,Male,0,Yes,No,jhBkFFIZWY,MUiuSyBFTP@example.com,YJTHcBsesJHcxmm St,Vdl-Fr-xPgI,UBezPlTrebxWCREf,htYGomelmt
2040-LDIWQ,Male,0,Yes,Yes,jkhcxCckpc,TNhGvxKKxz@example.com,JKoRFVYBcLwzAzW St,Hcc-Hr-TTzK,KZuJzulyuFnMlJAa,KYtuRLQtmF
6496-JDSSB,Female,0,No,No,odfHHfVMPJ,kEhrgbfODX@example.com,VatIcdMHZMawuSh St,Wyl-VG-kCOF,LLGtKoqyKxsgxJuE,PGLpWpUaaj
9408-SSNVZ,Female,0,No,No,jdNrOUxlSP,vjvkayRFKf@example.com,nglwjvVcCrfNyss St,QCE-EP-Wbwv,KiMWEzHZZZhMWWeK,TYVJoYhWWI
4443-EMBNA,Female,0,Yes,No,xJfUnkZycu,bUakJOgwOG@example.com,QogNzwGlzAUVUWf St,OHF-hG-MMhD,tSuMxTHwIUNnSJWw,PaVzsbZXBx
6469-MRVET,Male,0,Yes,Yes,hEYUyUrYtW,udgfRZQiOB@example.com,FzCLVmzxCgtlzPy St,pVV-pa-iCtC,CWXjlrDbVeuNHTQq,wjKgcBbdld
0742-MOABM,Male,0,Yes,No,zjMBByabqK,tvWCYNUmXD@example.com,ejNKIqLSEUfBAkr St,wmR-qS-AgeA,SbimmAbVefxkuOMr,ysmgUPuepL
5961-VUSRV,Female,0,No,No,zxdWBAKcHe,qPvDaIIdTl@example.com,LlhotrQAzJOaZxA St,dwH-eZ-tQKp,mToDWZltcPiVBFTk,HhkPdiaJdh
6778-JFCMK,Male,0,No,No,CtaKwwknem,RZfljYPtMc@example.com,KsDnwREPZZfWqOk St,ymk-xz-dtkg,KyrtiDXRzATDjufb,IahshYfewk
6341-JVQGF,Female,0,Yes,Yes,QGJJLdJAwc,VmRLzIZUQe@example.com,qAuAmrAQwbwkMcR St,MOk-Kp-DBMs,qdfBwAGARaeNtvAe,NOzyYlWvHv
2232-DMLXU,Female,0,Yes,No,SWKsLopNTo,daZPQidqUd@example.com,ENOdrnnOldDvoEW St,COM-Zq-gVlQ,mDDiZQLKjMpIxtHC,bdndOzIOfJ
4811-JBUVU,Male,0,No,No,gtRwQbQlCc,ZUPUavhONX@example.com,QWBbiBOtPRhqEoO St,uhI-Nd-eOFk,vSIjtgaAlhMFGmff,FJMcWUnVLw
0945-TSONX,Female,0,Yes,Yes,cTbEGqyLvc,wlrmbGiyYh@example.com,mZQqhbmHMAsDZds St,YDc-CN-VhCZ,fwofqDtKkVveGjgm,zODIzMpovE
2651-ZCBXV,Male,0,No,No,OBqWUsxgnv,czukFihcar@example.com,QpiGwMfjRSKSBzn St,nLT-XF-Hfuy,cWfGUVMqRNiOgNns,rQtMqjitoB
3316-UWXUY,Male,0,No,No,NjuBeWMTnn,HiDaNmezZK@example.com,XTSdTomWiPJPxRo St,QvF-kp-sGwX,SuYXLFZQsihAqoGY,veYulsiAFD
8937-RDTHP,Male,0,No,No,DvsDKRpyfc,YrEZbkmjbQ@example.com,HXnWnwkXKvLpjOT St,knn-zp-YFCS,hHxagUMLINOudAPr,ICkhHMMvSv
7083-MIOPC,Female,0,No,No,WDqYropuQh,ZoGqGXcYYq@example.com,AoSBPdQpdtQiuon St,Dxx-hT-qlgF,BfhmDDpcXeaOaEhR,SMySHuYgHB
1984-GPTEH,Female,0,No,No,kmOUlvqzzH,fzGbOnnKGd@example.com,iRPjiAcFwlFTkUG St,XvJ-yT-NDUW,PGFJviubhRaUcQjV,pGiIOJTEYL
1251-KRREG,Male,0,No,No,oBCcEvfNVW,ceSFpYwnOQ@example.com,vjFeFNqvBkjJPSu St,zVD-nd-AgkX,rbEDYpyHpKdLKmIb,UiNWgMonSO
0621-JFHOL,Female,0,No,No,ldgefJZVrw,qyzThpnFkZ@example.com,EFFvYWSTRyBlqzY St,TWX-uZ-wQbN,eRlzkzmIABfofxIW,qIfnuDfVrL
9903-LYSAB,Male,0,Yes,No,nQMAtxqYjP,IjCskOgwUy@example.com,aXUCWdPovOlhuQq St,sAi-Ve-YxpR,hHNNXiDVdggRGhxn,XJZEIwSbcg
0094-OIFMO,Female,1,No,No,rCRLueaASo,bFRfCgOHYe@example.com,ffMMEaIGVxwCXwe St,nZJ-LP-KaUL,IJdzanttPiyFYGGl,emXRrumUxb
9227-UAQFT,Male,0,No,No,LLHGsiuuNk,QtqXqZagVh@example.com,iMubCDqYHFiJENG St,ZjG-Zi-LsPq,bxEGsVfPoOUNYyrM,RqEvFsEsXt
7301-ABVAD,Female,0,No,No,pOWNZZiWCv,WckutSBTIT@example.com,FNbNOWSOgrfuAlO St,qQc-zL-qcPU,MZRUWzdqlpOttZjY,BLiKCLkYCi
6614-FHDBO,Male,0,No,No,RvVrLRFsgl,rSOfRzCYEk@example.com,viqRmqGqZwFAtsK St,LXQ-RN-XmDh,NQBIWzXtLpOsLYhp,OndnaEhPeq
7576-ASEJU,Female,0,Yes,Yes,PsODkRigTy,dKfRAQUBkw@example.com,JrVrmYdrfIUdFSH St,XJh-wO-EwcL,OtIfadmJiMlHQHgj,VsprluNkMd
9058-HRZSV,Female,1,Yes,No,XnfxjlrTOu,tZRoZNbfTy@example.com,qaAZQUDSwTuGHhj St,RmI-LP-cKuu,LKblPojrVcZtWSnq,nROsCiNtpG
4522-AKYLR,Female,1,No,No,qEfFzRUPGb,lsAdINloqj@example.com,ohaeuPuHSLoxWaG St,rMV-vL-TxgA,CiBnkBCfLuYIgKUO,dyWQTyYvHt
0221-WMXNQ,Male,1,No,No,zyyWFtjuwx,wXaKFRvkqR@example.com,lHKGxGnzzBgexKJ St,Wmr-tI-nDtN,AWDCLsEJyvLEaFJr,rfZElrnXMz
0303-UNCIP,Male,0,No,No,oTACXweCaZ,REYiKADNYj@example.com,DJfhSouGsssIOVM St,PzZ-TB-kjzb,BjjkiPGwSZCvkFZH,CLzPuxelHL
9947-OTFQU,Male,1,No,No,hhMAXaKpNY,pkwVKPhJvn@example.com,ktGzXooKhqMckHL St,LRy-ya-USVL,MqkmwNxpMsTSTVGf,lZjZBMWFDB
0322-YINQP,Male,0,No,No,NGZOGJJPtB,AggdUHRtMg@example.com,gpvJpVYAkEEoIyK St,PwK-dp-TwOv,aqvXfPFaMebDhghb,UoHaDddPoU
0959-WHOKV,Male,0,No,No,LQrbYOLhrD,JCGMVQxsvo@example.com,mPsMVKOFmofnVHe St,KvY-kc-yPtT,KycpCdXkwyVbKPqk,aIbiQmXFQS
4075-JFPGR,Female,0,Yes,No,GFPkpmLiYA,gGOdEKBJIA@example.com,WatQJlWJKTYkugz St,PWC-ND-ieCL,fDePwAOwmXpgiTmA,WJftnnlDio
4629-NRXKX,Female,0,Yes,Yes,vIyylyIaTT,SciBhUdlXJ@example.com,AANSeyloKIqMzkI St,MaZ-vk-TyRR,hrfxqlhOHWsouwmq,MPzPbLOpFe
9514-JDSKI,Male,1,Yes,No,YBjfBXZiiW,NlBkZPCjJr@example.com,QWgzHLgFLvmjhzt St,cCc-Uo-wuZf,YmgHCrPiUEbEsIgo,sUKOWYWmdx
3282-ZISZV,Male,0,No,Yes,AaejSXjhHS,zgmHMaASFE@example.com,dNUYmUUyJujzNjT St,zvj-lX-QfKN,aPBRsfEzbjkucPIY,mxNnQKsBkf
3675-YDUPJ,Male,0,No,No,jvoGmMUJWo,kyAbYbSQAf@example.com,ThHkwxHlOLZmEMe St,OhN-Nz-ETId,ASHmqDLpBqeLEzyi,BlFrtCDjIU
4111-BNXIF,Female,0,Yes,Yes,lsDlqSUWSo,BpsLxQAlpO@example.com,TiicbHQVArdUBom St,JIQ-rV-KJPW,DFpcHwcryYlOfUtl,GFPhBhPyyz
7017-VFHAY,Female,0,Yes,Yes,GmZkmIPJUa,oLuQJjAMaq@example.com,kZNHDYDxBxAxCjs St,nUP-Hr-uCBH,wXqsCzqyKHnesHcD,SPzNvsQlSd
6655-LHBYW,Male,0,No,No,HDOxyBGsRC,oJhRBEgdFi@example.com,mnEkWjhkqMKsfTQ St,lpV-TH-HbIk,KnEniJBDIvCTVKBv,sJSxhszZLh
4959-JOSRX,Female,0,Yes,No,sqbkMzftQX,psMTzDLLRO@example.com,UdcZyazQHbKdjzw St,CnC-vO-yLiC,IywtUChEgbOBIXrF,botMzGaHJU
5046-NUHWD,Female,1,Yes,No,AEtLTbEPdL,YrAgUrvXuA@example.com,wTGGPBMgDirOTSp St,tmh-MK-vFBX,QeIaSqsnAwpPYhnx,aUPzMfbUce
7273-TEFQD,Male,1,No,No,HHHIJMEIPV,DcpuMiDjmY@example.com,EljOjxXhLgLBiQN St,tTx-IU-KRvC,KjLgmnEXDmvlRWev,JTWdbEkdOV
3606-TWKGI,Male,1,No,No,GjoykBYMhE,YpvKsfgxDs@example.com,EzTCbcdZHYRvMel St,DHQ-Sr-MMOA,JVdHvsolzhgTPnCd,gzPYgxniCN
7529-ZDFXI,Male,1,Yes,No,ggvWnslgPf,stlSyqxfRC@example.com,SCsprdoPAQFWxod St,rNI-MJ-IFAt,QIuGJWiCDXVXojHM,HudlyyepWN
7605-BDWDC,Female,0,No,No,ogBkzDNOGy,ctdxlFblOW@example.com,kzMdHXPqnklGofz St,Vqj-Zt-gyWv,pAsBXaiMjsjfSWXB,WOWrdinJlv
1950-KSVVJ,Female,0,Yes,No,dLITCalDrm,liNyNpLFUa@example.com,jDMAQHciGyTjncS St,mJg-sf-OCBZ,msAMXhmNcuuFCOru,HvkkKxvfUx
0123-CRBRT,Female,0,Yes,Yes,MvfEcyyNAy,CrrgohyWwB@example.com,gwOvvjxXjIoCLcF St,KES-ul-SeLi,SuhBloCndfvugulB,vYiUwZGeCS
6292-TOSSS,Male,0,No,No,gmZhtBoNPC,jBOuhGsftD@example.com,zlQtCkzifduVqJz St,Acz-JG-DYxl,xXXKiTLavcNpziFO,MeKPstRIjd
3197-ARFOY,Female,1,No,No,iObGtvEATq,hkYIZrzEPo@example.com,TUXWcBSwbbPjics St,MmO-zT-RoJT,htQolEOnJDQerkXl,ZppmhneelZ
6323-AYBRX,Male,0,No,No,pVLUqTRyQq,gzwuywJUqU@example.com,rhTtsqJiIFmsTGG St,aUH-WC-bPld,RWCsxwvrkqnpxrCY,JoyssHbrfT
7014-ZZXAW,Female,0,Yes,No,FKvycRWYSL,KZDAiuAKXa@example.com,GZNrWmScdSkTdsC St,uUS-Kh-dMFo,cmJETnaNCwsBYUfu,TIUYgiypPh
4385-GZQXV,Female,1,No,No,xtSYuiQxTQ,VLXTcgDHzG@example.com,tScICXBUOCpGhVm St,hVP-LK-pSMs,alNgydyeMDjiVEmt,VzGaBUFNFH
7633-MVPUY,Male,0,Yes,No,jmpKVpHbdv,VefuKeLrCL@example.com,pnSGUNLFzGsuYPT St,emh-zw-GlVM,DlFYALAsdRKtIYES,ZdpLfuecMg
6366-ZGQGL,Male,0,No,No,uzYteYbaSA,YnENiwlqfl@example.com,UGKTDMMnjpdgYEp St,YoV-KG-NuPI,TJjlgBERRciEwXvp,ChIWMsZAJm
4716-HHKQH,Male,1,Yes,No,aTPRqHhZTH,apShmDMbnT@example.com,BycMFHhGgIUoANf St,QFF-MG-Tjum,SopQbMorCYwSKyMK,aOlnctTIsS
5940-AHUHD,Male,0,No,No,WhXaXYEltP,xWRkalEgVY@example.com,rfunWOSKmeYnNct St,dak-UQ-FLcx,lYDCgPQpENRJicGy,vNFhYoXpMW
6432-TWQLB,Male,0,Yes,No,jlRJtrucbT,kAKrxgEwDW@example.com,jlUfmfBsBslefGt St,qJL-OE-viJf,bHnCenhAbgFIQfMM,iGeycaSKKm
4484-GLZOU,Female,0,Yes,No,nEqegObVNl,BdndDUNnGe@example.com,VihlMEAhgOmyKpu St,TcC-ov-AzVJ,XuTZyWcfiHvvRXpU,qFsFDKnhQc
3179-GBRWV,Male,1,Yes,No,iSCILaTISL,fUgkvCsMXt@example.com,mWIdplVNXlYmMob St,Wio-xl-hEKS,xsIFmVaarJoIJkfy,kWQhlxOlrv
8645-KWHJO,Male,0,No,No,FyTMuyBmFJ,CKLCuTvpQP@example.com,RcBAIDJJiDlEidq St,Qcj-IY-vwHz,nwVaRFtRrTCcXmTO,MEnqpIFrEr
